Data,Feedback,Perguntas,Sentimento
23/05/2020,"Ótima palestra, o poder do feedback é incrível.... Sabendo dar e receber a possibilidade de mudança de vida é real. ",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,"Muito organizada, apresentação fluiu muito bem, sem problemas.",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,Foi otima!!,Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,Muito bom ouvir sobre feedback e como saber segurar os sentimentos e aprender a fazer uma boa recepção daquilo que ouvimos.,Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,Eu amei! Contribuiu mt para minha vida pessoal e profissional,Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,"A palestra foi super rica em informações e conteúdo, enxergar a ferramenta como um método de melhoria pode ser a forma mais rápida para nosso desenvolvimento. 
Nunca havia  passado pela minha cabeça que o feedback é um ""presente"" e que primeiro precisamos quebrar alguns viés porque isto não é um julgamento.  O que vem a ser abordado é o comportamento e não devemos rotular as pessoas. ",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,"Não, por mim tudo certo! Achei oportuno o tema e acho que ela encaminhou bem a reuniao.",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,"Tema importantíssimo, que foi muito bem abordado e com vários momentos práticos. ",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,"Ótima oratória e habilidade de se conectar com a galera. A formal como ela alternou entre momentos de teorias e perguntas propiciou maior compreensão e fixação do conteúdo. De forma geral, mostrou bastante dominio do assunto e conseguiu passar de forma simples.",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,Sem comentários,Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,"Foi excelente a palestra, a Renata foi demais! O tema abordado é de suma importância para vida pessoal e profissional ",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,"Sem dúvidas, a palestrante mais bem preparada até hoje! Com domínio das ferramentas, sem problemas técnicos e com boa fluência, prendeu a atenção do início ao fim! Fez bom uso do tempo, abriu para perguntas, nos propôs atividades... foi dinâmico! E, claro, não perdeu o bom humor. Nunca vi um encontro tão organizado como esse, a colega dela arrasou lendo as perguntas, deu ritmo a apresentação e tudo ocorreu perfeito. Não vi o tempo passar e, sinceramente, passaria muito mais tempo ali.",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,"amei. fez todo sentindo o que ela, e me tranquilizou bastante com a teoria da SARAH, me identifiquei bastante e vou por em prática as dicas de como dar feedback. ",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,Ela é ótima. Falou do assunto de maneira simples e fácil de entender.,Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
23/05/2020,Não,Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
24/05/2020,"Muito boa, com varia dica muito úteis pra vida inteira! Além disso gostei bastante da dinâmica utilizada ",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
24/05/2020,Fico agradecido pela palestra.,Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
25/05/2020,"Muito boa, com varia dica muito úteis pra vida inteira! Além disso gostei bastante da dinâmica utilizada ",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
25/05/2020,"Não, acredito que todos os conceitos abordados pela Renata são muito relevantes, gostei da forma que ela apresentou o conteúdo.",Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
10/06/2020,Não,Sobre a palestra da Renata Andraus: Como dar e receber Feedback. Você tem críticas ou comentários sobre a palestra?,positivo
30/05/2020,"Gostaria de ter entregado depois das palestras, mas foi demais, depois da palestra consigo rever e ajustar",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
30/05/2020,Muito legal!,Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
30/05/2020,"Foi ótimo. Atividade muito bacana! Acho que com a palestra teria sido mais fácil de preencher, mas entendi a ideia de fazer antes!
",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
30/05/2020,"Experiencia sensacional de ter acesso a esses materiais, de forma tao organizada como recebemos. Porem, acredito que deveria ser dividido em tres semanas, uma semana a mais para divisao das tarefas. Para termos tempo de maior dedicação em cada etapa",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,negativo
30/05/2020,"Não, a experiencia com o Adir foi incrível, um profissional excelente ! Os temas abordados na aula mudaram minhas perspectivas de futuro e planejamento pessoal.",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
30/05/2020,"Foi muito interessante terem disponilizado isso antes do papo com ele. Assim tornou a experiência mais rica, e tinhamos maior entendimento de como a metodologia funciona.",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
30/05/2020,"Gostei dos materiais acho que é importante colocar de tarefa pois nos ""força"" nos dá um pontapé para começar a fazer. E eu pensava que super tinha um propósito e sonho mas com a construção do PEP revisei bastante isso, e o material foi bem completo, então gostei bastante. Só uma dica que eu daria é colocar em word em forma de tabela ou excel pq fica mais visível, mais organizado e mais fácil e alterável. ",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,negativo
30/05/2020,Achei coerente e necessário para a realidade atual. Foi muito bem conduzido.,Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
30/05/2020,Não,Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
30/05/2020,"Achei que o tempo para fazer as atividades bem feitas foi curto, algumas requerem uma reflexão que eu não consigo fazer tão rápido assim, e aí teria que preencher de qualquer forma para fazer a entrega sem dedicar o tempo necessário para fazer bem feito (afinal dia de semana é cheio de trabalho, aula, provas, o que acaba atrapalhando um pouco a boa execução).",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,negativo
30/05/2020,"Atividade essencial dentro do programa. Ainda não tinha tido acesso à um método tão organizado pra metas e sonhos. Me ajudou muito no autoconhecimento, na avaliação de minhas prioridades.
Essa atividade deveria ser feita por todos, pois estamos tão presos à rotina, que esquecemos de pensar sobre nossos sonhos, habilidades, desejos",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
30/05/2020,"Eu tive um pouco de dificuldade para preencher ontem, mas hoje com as explicações do Adir eu consegui ter outra visão e prender refazer o exercício.",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
30/05/2020,Não. Foi ótimo irei até refazer meu PEP despois desta palestra incrível do Adir.,Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
30/05/2020,"Achei que a etapa 4 foi confusa, em razão do espaço ""conclusão"", além disso, não sabia se devia preencher tudo. Após a palestra ficou mais claro como fazer o PEP",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,negativo
30/05/2020,"Gostei muito da atividade ter sido proposta em etapas, isso proporcinou a maturação necessária para a construção do Plano. Gostei bastante dos vídeos, ajudaram muito a abrir a mente para sonhar grande, e nesse sentido planejar grande.",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
30/05/2020,"Foi legal a atividade ter sido enviada antes da palestra, pois durante a palestra dele já estava familiarizada. E agora após a palestra, vou revisitar.",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,positivo
31/05/2020,"Eu adorei a ideia, mas na prática acredito que não funcionou muito... ainda que tivesse o material de apoio, o que eu sugiro é que na próxima turma tenha um open talk com o adir onde ele faz uma explicação básica sobre o PEP, a partir daí começam as atividades conforme soram postadas e na semana seguinte ele faz a apresentação completa. Acredito que assim fique mais claro e tenha melhor aproveitamento.",Você tem críticas ou comentários em relação ao PEP (Atividade no Classroom)?,negativo
30/05/2020,Sim,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,"Foi um complemento muito bom que respondeu varias duvidas que eu tinha sobre esse assunto, principalmente para validação",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,"Sim, novas ferramentas para utilizarmos no projeto.",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,Muito,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,"Achei o conteúdo mega enriquecedor a Bruna foi muito boa, falou muito o que tivemos na palestra da semana passada então só enriqueceu mais ainda quanto ao conteúdo. Além de ter trazido outras opções de testes e validação. ",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,Incrivel,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,"Sim, foi um conteúdo construtivo. ",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,"O conteúdo sim, mas o tempo pra execução não ",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,negativo
30/05/2020,Sim a palestrante é uma profissional com muito conhecimento  e compartilhou  de forma simples  e didática,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,"Sim, totalmente pertinente as consideracoes",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,sim,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,"sim, eu estou conhecendo muitas ferramentas que estão ajudando o nosso grupo a como coletar informações de maneira clara e objetiva.",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,"Sim, muitas ferramentas nos foram dadas.",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,Sim,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,Sim. Já estávamos começando a iniciar o protótipo e os conteúdos apresentados só acrescentaram.,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,Sim,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,"Sim, a palestra sobre experimentação irá nos auxiliar para melhor desenvolver nosso projeto ",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,Muito além do suficiente. Foi bastante prática as aulas e o pessoal tem bastante conhecimento no que falavam. Me surpreendeu.,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,Sim!,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,"Amei o conteudo proposta, a apresentadora demonstrou minha habilidade no assunto, contextualizou com as nossas necessidades, troxe bastante dicas para o contexto digital. Realmente muito bom.",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
